类别,书名,作者,价格,出版社,商家,简介
仙侠玄幻青春文学,禁止物种歧视·人族：全二册（随机签名版，晋江金榜人气作者暮沉霜爆笑修真力作；新增出版独家番外《小蒲》；收藏量27万＋，积,暮沉霜/书田文化,55.00,北京联合出版有限公司,自营,★晋江金榜人气作者暮沉霜爆笑修真力作，新增出版独家番外《小蒲》。 ★收藏量27万＋，积分56亿＋，总书评12万＋，完结评分9.3分。 ★晋江文学城年度古言组佳作之一！成为修真界物种歧视链底层的半妖是种什么样的体验？ ★半妖少女俞幼悠和她的小伙伴们的沙雕宗门日常。修真爽文，热血搞笑，见证主角与队友们的成长逆袭之旅，不容错过的仙侠修真佳作。 ★图书外封采用 小鱼 异形模切设计，书名采用烫金工艺，170g高阶映画，亮油图层，还原插画细腻色泽。 ★随书附赠：萌趣漫画 3、Q版人物卡 6、角色立绘书签 3、修真界美食贴纸。
仙侠玄幻青春文学,参商（套装全3册）,梦溪石,108.00,中国致公出版社,自营,●《参商》讲述的是一个仙侠悬疑故事，故事中有激动人心的正面交锋，有壮阔诡谲的各种场景描写，多种元素交织在一起，丰富且精彩。让人不忍释卷，读罢只觉荡气回肠。 ●作者为晋江大神梦溪石，以考据详实、文风诙谐赢得众多读者喜爱，知名度高且有着固定的忠实粉丝群体。已出版《无双》《麟趾》《成化十四年》等多部作品。 ●《参商》人物形象饱满立体，尤其是两位主角，人设鲜明且富有记忆点。除此之外作者还塑造了多个独立、有自己故事的配角，人物关系错综复杂。已售电视剧、网络剧版权，即将影视化。在LOFTER、微博等社交平台上也引发了众多关注，有较高热度。 ●本书文笔优美大气，行文轻快流畅，既有刺激热血的战斗场面，也有唯美大气的仙侠画面，人物鲜活，故事巧妙，扣人心弦。 ●全文修订，同时新增独家番外。
仙侠玄幻青春文学,剑来大套装（1-14限量附赠精美手账）,烽火戏诸侯,388.00,浙江文艺出版社,自营,★网络超级大神烽火戏诸侯全新力作，*值得阅读的精品网络小说 喜马拉雅有声书播放量超5亿 百度日均所搜指数45万 第四届橙瓜网络文学奖十大作品及*潜力十大动漫IP 位居2018猫片 胡润原创文学IP潜力价值榜第三名 影视剧改编进行中 ★独家网络修订珍藏版 独家版权，精心修订，让文本内容更为考究。纸质图书首次面世发售；紧跟作者更文步伐，图书出版并行推进。 ★精致装帧，赠送精美海报及书签 特邀人气画手白衣巷九为封面绘图，著名书法家任平为书名题字，全书装帧精美，随书附赠精美海报、书签，极具收藏价值。 ★关于坚持和成长的故事：逆境成长，坚守本心，快意江湖 小镇普通少年陈平安逆境成长。被断掉生机和修行大道后，触底反弹，不怨天，不尤人，始终坚守着一颗宝贵的 赤子之心 ，并凭借日积月累的水磨工夫，一步步脚踏实地
仙侠玄幻青春文学,逍遥游：限量签名版（套装全8册 “网络历史小说之王”月关继回到明朝当王爷之后又一力作。）,月关,410.40,浙江文艺出版社,自营,★月关限量签名版全新上市 网络历史小说之王 月关继《回到明朝当王爷》之后又一网络历史小说全新力作。作品入选中国作家协会2017年 中国网络小说排行榜 半年榜，入选2018年上海国际电影电视节互联网影视峰会官方推荐口碑佳作。 ★还原大唐贞观盛世 因缘际会之下，无名小卒李鱼结识了垂髫之年的武媚娘、丰神如玉的李淳风，还有那闷骚腹黑的袁天纲，及婉媚无双的小高阳，各色名流粉墨登场，而他凭 守信立身 的信念，驰骋庙堂、反转人生。虽然是网络小说，但月关凭借其深厚的历史底蕴，勾勒了一幅更贴近历史的贞观图卷。 ★小人物逆袭的故事 李鱼为父报仇刺杀乱军将领，被判为死囚，恰逢李世民特赦天下，许其归家一年，期满自行回京受刑。李鱼等一众人感恩盛世明君重生之德，信诺守义，一年后如期报到。李鱼因救人的义举得到李世
仙侠玄幻青春文学,DNF领主11无尽祭坛(《地下城与勇士》中国区官方独家授权，给你游戏外的震撼！),雨魔,11.80,南京大学出版社,自营,暂无简介
仙侠玄幻青春文学,DNF领主13大地飞歌(《地下城与勇士》中国区官方独家授权，给你游戏外的震撼！),雨魔,11.30,南京大学出版社,自营,暂无简介
仙侠玄幻青春文学,王族的星星3·深海的不落星辰（实力畅销女王夏日紫新作！书内附赠独家漫画小剧场！）,夏日紫,11.60,安徽人民出版社,自营,帅气清新，自带异能的人物形象； 精彩纷呈，纯真美好的故事片段； 情节流畅，简单易懂的文字阅读； 积极向上，多多益善的精神传递； 轻松活跃，烧脑益智的趣味互动； 还有精心制作的漫画小剧场大放送！ 一起来加入王族的星星华丽梦幻之旅吧！
仙侠玄幻青春文学,猛龙过江1.叱咤风云（ 当当限量独家签名版800册，先买先得，更有精美海报随书赠送！继《圣堂》单册10万 持续加印之后,骷髅精灵,17.20,江苏文艺出版社,自营,以天赋玩家之名! 以王者之杖为武！ 荣登金字塔***！ 《天天向上》震撼推荐 不朽的热血之王 永远的**传说
仙侠玄幻青春文学,姻缘劫(当当独家签名版),我是YT/准拟佳期,17.90,安徽人民出版社,自营,姻缘劫（当当网独家限量签名版）（持续感动35381668人次，万千玩家为之着魔！大鱼文化、橙光游戏首度跨界合作 鼻祖游戏《穿越之姻缘劫》授权官方小说 ） ☆由橙光游戏提供的精美定制书签两枚*赠送，以及橙光虚拟货币，价值人民币五元！！ ☆这是一个超级强大的IP，人气高到意想不到！ ☆大鱼文化与橙光游戏首度跨界合作，共同打造橙光创始以来*火爆的文字游戏《穿越之姻缘劫》，官方小说。本游戏共有35381668受众玩家，连续两年网络排名年度遥遥领先！共有分60515 人次分享到新浪微博以及百度贴吧等地方，共有42693评论，被70615人 购买收藏。APP手机客户端下载达40 万次. ☆百度搜索指数5.8万！ ☆哔哩哔哩弹幕网超人气UP主录制本书原著游戏视频！播放数高达 20万， 24万条弹幕， 1.5万个硬币支持！ ☆故事精彩好看，虐心指数五颗星！影视版权成
仙侠玄幻青春文学,DNF领主12末日封印(《地下城与勇士》中国区官方独家授权，给你游戏外的震撼！),雨魔,12.40,南京大学出版社,自营,雨魔编著的《DNF领主（12末日封印）》内容介绍：隐藏着失落的禁断之术天帷巨兽上的GBL教险象环生！可怕的不死怨灵，神秘的触手……辛巴和他的精英战队能否找到禁断之术逃离这失落之地？失踪的雅琦王身上带有传说中的藏宝图，可是辛巴他们再一次被琅琊捷足先登，他们能否夺回藏宝图，破坏赫德尔的阴谋？暗处的阴谋正在悄然露出面目，无谓的辛巴即将孤身一人前往魔界，而精英小队成员又该怎么做呢？
仙侠玄幻青春文学,莽荒纪9.烽火炼狱（ 《天天向上》热荐嘉宾！我吃西红柿 王者归来——破万物方与天战，持玉剑横噬乾坤！同名手游独家赠送超值,我吃西红柿,17.20,江苏文艺出版社,自营,禁制石碑的神魂掌控！混沌之潭的生死较量！ 破万物方与天战，持玉剑横噬乾坤 《盘龙》作者我吃西红柿 无法抵挡的神作 天天向上热荐作品 | 唐家三少 天蚕土豆 骷髅精灵 联袂推荐
仙侠玄幻青春文学,DNF魔王3:迷城（《地下城与勇士》中国区官方独家授权，给你游戏外的震撼！）,满座衣冠胜雪,15.80,南京大学出版社,自营,DNF史诗巨著，3.5亿玩家翘首期盼！ 《地下城与勇士》官方小说震撼上市！ 如果你的骨子里还有热血，你一定会喜欢这样的故事！
仙侠玄幻青春文学,武布天下Ⅱ龙战魂堂（一个用生命完成屌丝逆转的催泪绝唱，献给在梦与痛边缘挣扎的勇者们！天蚕土豆、我吃西红柿、唐家三少、血红,十年雪落,18.70,湖南人民出版社,自营,十年雪落追梦绝唱之作 一部让千万读者感动的屌丝奋斗史 一个用生命完成屌丝逆转的催泪鸿篇 盛大文学董事 首席执行官侯小强倾情作序 起点白金作者傲无常续写未完梦想 湖南人民出版社携手起点中文网、当当网圆梦公益出版 每销售一本向作者家人捐赠一元 “有一种人是永远不会倒下的，因为他们的眼睛，即使在*黑暗的夜晚，也能看得见星光！” 谨以此书献给在梦与痛边缘挣扎的勇者们！ 《武布天下Ⅰ乱舞梦境》十年雪落追梦绝唱之作 天蚕土豆、我吃西红柿、唐家三少、血红、孑与2、风凌天下、打眼、骷髅精灵落泪力荐 *热血的梦境之修 *恢弘的对决之旅 神秘玉简牵引出一段荡气回肠的星际江湖传说 上天予我一身绝世武力，我用热血燃烧整个世界
仙侠玄幻青春文学,武布天下Ⅲ逆天九变（一个用生命完成屌丝逆转的催泪绝唱，献给在梦与痛边缘挣扎的勇者们！天蚕土豆、我吃西红柿、唐家三少、血红,十年雪落,18.70,湖南人民出版社,自营,十年雪落追梦绝唱之作 一部让千万读者感动的丝奋斗史 一个用生命完成丝逆转的催泪鸿篇 盛大文学董事 首席执行官侯小强倾情作序 起点白金作者傲无常续写未完梦想 每销售一本向作者家人捐赠一元 “有一种人是永远不会倒下的，因为他们的眼睛，即使在*黑暗的夜晚，也能看得见星光！” 谨以此书献给在梦与痛边缘挣扎的勇者们！ 《武布天下Ⅰ乱舞梦境》《武布天下Ⅱ龙战魂堂》《武布天下Ⅲ逆天九变》十年雪落追梦绝唱之作 天蚕土豆、我吃西红柿、唐家三少、血红、孑与2、风凌天下、打眼、骷髅精灵落泪力荐 *热血的梦境之修 *恢弘的对决之旅 神秘玉简牵引出一段荡气回肠的星际江湖传说 上天予我一身绝世武力，我用热血燃烧整个世界
仙侠玄幻青春文学,斗罗大陆（精装典藏版）10唐家三少,唐家三少,24.00,湖南少年儿童出版社,自营,唐家三少 封神巨作——《斗罗大陆》精装典藏版 燃情巨献！ 创作十一周年，硬壳精装纪念，荣耀典藏！ 独家收录唐家三少全新创作《斗罗大陆》绝密番外！新老读者翘首以待。 命运的召唤，海神九考降世！潮汐炼体，鲨鲸之战，铭刻三叉戟烙印！ 中国奇幻小说代表力作，千万点击超人气畅销经典，不可取代的玄幻作品NO.1。 它是一部小说，更是一位作家长达十年笔耕不辍的见证。它即将搬上大荧幕，与喜爱它的读者见面。它甚至即将成为主题公园，铭刻唐门精神，化身文化象征。它就是不朽神作——《斗罗大陆》！
仙侠玄幻青春文学,九国，伽蓝之羽+九国.九璃珠（赠品《九国.三声叹》）（花火系列买二赠一套装当当独家活动限购1000册）,水阡墨/萧天若/语笑嫣然,24.80,暂无出版商,自营,《九国，伽蓝之羽》：美男老板见钱眼开，风流贵公子招蜂引蝶， 妖精伙计嘴巴锋利。 蒙面画师神出鬼没，单纯小公子多金多银，貌美麒麟神不爱理人。《九国.九璃珠》：她身负幻术的亡国公主 他们重兵在握，权势滔天的国之将领
仙侠玄幻青春文学,《震旦.1.仙之隐》（新武侠宗师凤歌蓄势三年，打造热血青春幻想小说！当当网特供版独家主题限量PVC卡贴随机发赠，先购先得,凤歌,18.70,长江出版社,自营,这是一个关乎少年与梦想的故事； 这是一段关乎“震旦世界的传奇”； 裸虫与道者、隐书与四灵……奇妙的冒险之旅已经展开！ 古风×奇幻×青春， 继《昆仑》《沧海》之后，凤歌全新东方幻想大长篇恢弘巨献！ 青春奇幻**刊《九州志》火热连载，江南携手凤歌，开启梦幻之章！百万读者翘首以待！
仙侠玄幻青春文学,寻迹师,阿嚏,19.30,湖南人民出版社,自营,你听说过寻迹师吗？ 这是一种藏匿在喧嚣都市里很高冷神圣的职业，能帮助你寻人，找物，以及找回你丢失的，一切……谨以此书， 献给一直在人生的旅途中寻爱的你我。
仙侠玄幻青春文学,昊天纪?符阵师（20万册畅销纪念版独家首发预售，《昊天纪?炼丹师》3W字抢鲜赠阅，送全新豪华大礼包）,玄色,18.40,湖南人民出版社,自营,他是玄武阵灵，守护了骆家一族千年。 他是骆家后人，刻苦修炼只为破阵而出。 谁知破阵之日，便是阵灵消亡之时， 亦师亦友的两人，生存和毁灭，将如何抉择？ 2013年第八届作家富豪榜 **玄幻小说奖花落《昊天纪》 百万畅销大神 玄色 *好看的少年热血幻想小说 《昊天纪 符阵师》 20万册畅销纪念版 少年符阵师 千年阵灵的奇妙历险记 以心为阵，炼体成神！ 20万册畅销纪念版特别赠送： 《昊天纪 炼丹师》3W字超值抢阅！ 随书附赠：符阵师纪念版笔记本(1本) 符卡课程表（1张） 独家定制卡牌（4张） 精美书签（1张）
仙侠玄幻青春文学,沙海（限量版签名本）（盗墓笔记后传奇：闷油瓶遗留线索，黑眼镜只身犯险，解雨臣暗布迷局。南派三叔2013新春献礼。随书附赠,南派三叔,22.60,新世界出版社,自营,盗墓笔记绝妙后续，探访沙漠死亡之地的惊险旅程
仙侠玄幻青春文学,乱世萌后+我们说好的（赠品《七步危情》）（花火系列买二赠一套装当当独家活动限购1000册）,倩兮/妖十三,24.80,暂无出版商,自营,《乱世萌后》为报仇，年幼的她被父亲训练为冷酷杀手，却意外丢了性命。 穿越醒来，九岁灵魂进入十八岁的身体， 深宫庭院，步步胆寒， 九岁女童斗皇帝、绑王爷、训杀手、夺皇位， 一代萌后横行古代。 《飞言情》2012*匪夷所思的穿越神话《乱世萌后》现已上市！《我们说好的》：飞言情原班编辑精心制作，花火工作室**残酷青春畸恋文本。一年的耐心等待，只为今日的蓄势待发！
仙侠玄幻青春文学,武布天下Ⅰ乱舞梦境（一个用生命完成屌丝逆转的催泪绝唱，献给在梦与痛边缘挣扎的勇者们！天蚕土豆、我吃西红柿、 唐家三少、骷,十年雪落遗作,18.70,湖南人民出版社,自营,☆☆☆ 十年雪落追梦绝唱之作 一部让千万读者感动的屌丝奋斗史 一个用生命完成屌丝逆转的催泪鸿篇 盛大文学董事 首席执行官侯小强倾情作序 起点白金作者傲无常续写未完梦想 湖南人民出版社携手起点中文网、当当网圆梦公益出版 每销售一本向作者家人捐赠一元 独家*版*附赠“圆梦公益券”50张，凭券可兑换起点白金作家跳舞、风凌天下、骷髅精灵、打眼、孑与2等签名的《武布天下Ⅱ龙战魂堂》1本。 ☆☆☆ “有一种人是永远不会倒下的，因为他们的眼睛，即使在*黑暗的夜晚，也能看得见星光！” 谨以此书献给在梦与痛边缘挣扎的勇者们！ 《武布天下Ⅰ乱舞梦境》十年雪落追梦绝唱之作 天蚕土豆、我吃西红柿、唐家三少、血红、孑与2、风凌天下、打眼、骷髅精灵落泪力荐 ☆☆☆ *热血的梦境之修 *恢弘的对决之旅
仙侠玄幻青春文学,斗罗大陆（精装典藏版）9 唐家三少,唐家三少,22.60,湖南少儿出版社,自营,唐家三少 封神巨作 《斗罗大陆》精装典藏版 燃情巨献！ 创作十一周年，硬壳精装纪念，荣耀典藏！ 独家收录唐家三少全新创作《斗罗大陆》绝密番外！新老读者翘首以待。 命运的召唤，海神九考降世！潮汐炼体，鲨鲸之战，铭刻三叉戟烙印！ 中国奇幻小说代表力作，千万点击超人气畅销经典，不可取代的玄幻作品NO.1。 它是一部小说，更是一位作家长达十年笔耕不辍的见证。它即将搬上大荧幕，与喜爱它的读者见面。它甚至即将成为主题公园，铭刻唐门精神，化身文化象征。它就是不朽神作 《斗罗大陆》！
仙侠玄幻青春文学,玫瑰帝国.堕天使之心+祸国糨糊（赠品《美人素手扮美屋》）（花火系列买二赠一套装当当独家活动限购1000册）,步非烟,32.80,湖南少儿出版社,自营,《玫瑰帝国.堕天使之心》：从“暮光”到《玫瑰帝国》，青春幻想大片完美多级跳 步非烟蓄势四年玩票青春题材，精彩更胜当年 《花火》2012年*过硬的青春小说，小狮惊呼堪比3D电影 贵族少年死而复生，神秘委托危险随行 追查、周旋、激战，真相如此惊心动魄 曼陀罗花长开不败，骸骨葬于夜色花园 当世界和平、尘埃落定，**能摧毁我们的只有爱 随书赠送精美人物卡贴 超长番外《铭记之盟》漫画册《祸国糨糊》： 神秘男老鸨，狗腿女杀手，揭开一场江湖终究
仙侠玄幻青春文学,斗破苍穹前传之药老传奇（当当网独家硬精装版）,天蚕土豆,25.30,金城出版社,自营,暂无简介
仙侠玄幻青春文学,玫瑰帝国.堕天使之心+乱春（赠品《风筝在阴天搁浅》）（花火系列买二赠一套装当当独家活动限购1000册）,步非烟/十青,32.80,暂无出版商,自营,《玫瑰帝国.堕天使之心》：从“暮光”到《玫瑰帝国》，青春幻想大片完美多级跳 步非烟蓄势四年玩票青春题材，精彩更胜当年 《花火》2012年*过硬的青春小说，小狮惊呼堪比3D电影 贵族少年死而复生，神秘委托危险随行 追查、周旋、激战，真相如此惊心动魄 曼陀罗花长开不败，骸骨葬于夜色花园 当世界和平、尘埃落定，**能摧毁我们的只有爱 随书赠送精美人物卡贴&超长番外《铭记之盟》漫画册。《祸国糨糊》： 神秘男老鸨，狗腿女杀手，揭开一场江湖终究 《乱春》：“虐情天后”十青变脸“抽风宝贝” 完美颠覆穿越神话 搞笑！爆笑！嘲笑！咆哮！！！笑到**，乐到癫疯 求嫁！恨嫁！错嫁！绑架！！！嫁女成风，嫁郎成疯 古代原住民大战穿越外来客 情场三分毒，小心“爱”入膏肓 冤家？佳缘？古代？现
仙侠玄幻青春文学,桃花易躲，上仙难求+江湖如此多妖（赠品《如履薄冰》）（花火系列买二赠一套装当当独家活动限购1000册）,懒小水/谢小禾,28.90,辽宁教育出版社,自营,"《桃花易躲，上仙难逑》：""【小说阅读网】古言仙侠大神 懒小水 绝美巨制花火小狮力荐2012年*啼笑皆非的仙侣奇缘横扫网络500万点击率！矮油~小妖娥子傍大款玩转仙凡两界 现世狗腿桃花妖VS温柔邪魅帅神仙再现三生三世十里桃花的修仙绝美爱。《江湖如此多妖》：诛心 谋心 噬心 攻心 皇家美男的特工潜伏史 美人 美颜 美计 美色 金枝玉叶的复国策反记 乱世之中，*危险的游戏开始了。 他可以阴谋潜伏，柔情入髓。她可以静默策反，暧昧撩人。 掀起*摄人心魂的妖孽系视觉大戏"
仙侠玄幻青春文学,九州·斛珠夫人（当当独家签名本）,萧如瑟/星文文化,34.20,四川文艺出版社,自营,★ 九州 系列是国内很受欢迎的架空武侠系列，汇聚了包括江南、今何在、楚惜刀、萧如瑟在内的国内一线作家。 ★ 随着《海上牧云记》电视剧的开拍并凭借片花引起轰动，即将开启本土奇幻新纪元。 ★ 《九州 斛珠夫人》为萧如瑟成名作＆代表作，粉丝无数，豆瓣评价七千余条，评分8.0。 ★ 江南、马伯庸、楚惜刀等国内人气作家诚挚推荐。 ★ 知名插画师唐卡执笔插画、知名书法家赵海旭题字，内外双封，烫金模切工艺，极具典藏价值。 浩瀚的九州大地，日暮原野上少年纵马奔驰。黑暗中，有人轻轻拨动命运的弦索。 于是，他成了她胸中一道常年不能愈合的伤，非死亡不能治愈。 终其一生，她不会知道他是如何珍爱她。 重磅推荐：
仙侠玄幻青春文学,凤影空来（独家赠送超值彩绘明信片。新武侠作家倾泠月历时四年华丽打造《且试天下》前传，巾帼女将、侠骨柔情、仙人谪降、爱恨恸,倾泠月,34.30,江苏文艺出版社,自营,唐宫美人天下（李小璐、杨幂、明道、张庭、何晟铭领衔主演同名古装悬疑魔幻大戏11.24全国卫视热播） 2011年*惊心、*武侠、*浪漫、*唯美的情感大戏 新武侠作家倾泠月历时四年华丽打造《且试天下》前传 家国天下 结义恩仇 巾帼女将 侠骨柔情 仙人谪降 爱恨恸天 精美彩插 人物档案 读者互动 主题曲 原创配音电影 精美书签 超值典藏 畅销书作家桐华、浅绿、天下归元、潇湘冬儿、桩桩 联袂推荐 《凤影空来》真的很好看。阿月笔功深厚，对文精雕细琢，尤其对人物的刻画也很精致。小说大气不失典雅，古朴不失风韵，所塑人物可歌可泣、可悲可悯。阿月写文用诚意感动读者，让读者在文字中呼吸爱。 《步步惊心》作者桐华鼎力推荐 作者对人物刻画精准，性格突出，女主风独影，巾帼女将，金戈铁马，心
仙侠玄幻青春文学,凤于九天1-4套装（简体版）,风弄/王一,80.00,上海人民美术出版社,自营,无数读者期盼多年，畅销小说作家风弄的《凤于九天》简体版小说终于推出！ 《凤于九天》简体版1-4套装，完美收录繁体版1~11册的内容！超厚的页数，超值的价格，收录独立番外篇，更超前收录《凤于九天》*终结局番外篇！ 天下之主谁孰？*后留下的人是谁？让你猜不完！ 更有国内外知名画师王一全新绘制唯美封面，再现人气CP 无论你喜欢的是凤鸣 容恬，还是凤鸣 若言，统统满足你！第三册封面，更是鹿丹 储印的经典相遇！ 简体版第5~8册的封面CP又将是谁呢？ 在揭晓这个答案之前，在这个火辣辣的夏天，抢先进入《凤于九天》简体版1~4的精彩世界，和大地十一国的帅哥相会吧！ 更多精彩图书请查看漫友文化品牌店
仙侠玄幻青春文学,定柔三迷（《迷侠记》《迷行记》《迷神记》，当当独家限量签章版，施定柔继《沥川往事》后风靡网络10周年新武侠言情全集回归，,施定柔,81.00,浙江文艺出版社,自营,侠骨柔情 水墨江湖自成奇门派 古龙风致 定柔三迷领军新武侠 风靡网络10周年 千万读者专情守候 2013，施定柔继《沥川往事》之后，武侠言情全集热血回归，独家番外酣畅共享！
仙侠玄幻青春文学,【限量签名版】剑来（8-14）（烽火戏诸侯全新长篇古典仙侠力作）,烽火戏诸侯,194.30,浙江文艺出版社,自营,暂无简介
仙侠玄幻青春文学,剑来（8-14限量签章版）（烽火戏诸侯全新长篇古典仙侠力作）,烽火戏诸侯,194.30,浙江文艺出版社,自营,暂无简介
仙侠玄幻青春文学,签名随机）剑来:第七辑（43-49）烽火戏诸侯继《雪中悍刀行》后又一经典之作！玄幻武侠不得不看的作品！,烽火戏诸侯,231.80,浙江文艺出版社,自营,★烽火戏诸侯全新长篇力作，一剑进入古典仙侠新世界 纵横中文网点击量超3.14亿 喜马拉雅有声书播放量超25亿 入选首届中国网络文学周2017年 中国网络小说排行榜 年榜 获第二届泛华文网络文学 金键盘 奖最佳故事创意奖 ★独家网络修订珍藏版 独家版权，精心修订，让文本内容更为考究。纸质图书首次面世发售；紧跟作者更文步伐，图书出版并行推进。 ★精致装帧，赠送精美海报及书签 全书装帧精美，随书附赠烽火手写赠言海报、书签，落魄山信笺，耳报神宝典，落魄山竹叶异型书签，极具收藏价值。 ★大千世界，无奇不有。我陈平安，唯有一剑，可搬山，断江，倒海，降妖，镇魔，敕神，摘星，摧城，开天！
仙侠玄幻青春文学,斗罗大陆2绝世唐门小说全套1—26册（共26本） 唐家三少,唐家三少,475.80,湖南少儿出版社,自营,注：第15册为纪念珍藏版；另批次不同书封有细微区别，不影响阅读请放心购买！ 斗罗大陆舍我其谁？武魂觉醒谁与争锋！一起来玩转斗罗大陆，再创唐门辉煌！ 魔幻圣典 王者称霸 亿万读者 翘首以待 2013年网络作家之王 唐家三少续写神作 再造一代武魂传奇！ 这里没有魔法，没有斗气，没有武术，却有武魂。唐门创立万年之后的斗罗大陆上，唐门式微。一代天骄横空出世，新一代史莱克七怪能否重振唐门，谱写一曲绝世唐门之歌？ 百万年魂兽，手握日月摘星辰的死灵圣法神，导致唐门衰落的全新魂导器体系。一切的神奇都将一一展现。 唐门暗器能否重振雄风，唐门能否重现辉煌，一切尽在《斗罗大陆》第二部 《绝世唐门》！
